GameId,Tournament_id,DateTime UTC,Team1,Team2,WinTeam,Gamelength Number,Patch,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1Towers,Team2Towers,Team1Gold,Team2Gold,Team1Kills,Team2Kills,Team1RiftHeralds,Team2RiftHeralds,Team1Inhibitors,Team2Inhibitors,DateTime UTC__precision
LLA/2024 Season/Opening Season_Week 4_5_3,18,2024-02-08 23:54:00,INFINITY,Isurus,Isurus,32.7,14.2,"Kalista,Sejuani,Rumble,Sylas,LeBlanc","Azir,Karma,Ashe,Jayce,Gwen","Gnar,Vi,Corki,Varus,Nautilus","Aatrox,Viego,Akali,Xayah,Rakan",2,3,0,1,3,9,52957,64628,4,17,0,1,0,1,0
LLA/2024 Season/Opening Season_Week 4_6_1,18,2024-02-09 01:03:00,Leviatan,All Knights,Leviatan,31.083333333333,14.2,"Maokai,K'Sante,Udyr,Poppy,Zac","Ashe,Rumble,Karma,Nocturne,Vi","Jax,Rell,Orianna,Kalista,Renata Glasc","Aatrox,Sejuani,Azir,Lucian,Milio",5,0,1,0,11,4,61947,50369,15,1,1,0,3,0,0
LLA/2024 Season/Opening Season_Week 4_6_2,18,2024-02-09 01:56:00,All Knights,Leviatan,All Knights,32.666666666667,14.2,"Ashe,Corki,Kalista,Nautilus,Aatrox","Rumble,Karma,K'Sante,Poppy,Maokai","Gnar,Zac,Azir,Lucian,Nami","Jax,Vi,Orianna,Varus,Renata Glasc",5,0,0,1,10,3,63397,59001,19,14,1,0,3,0,0
LLA/2024 Season/Opening Season_Week 4_6_3,18,2024-02-09 02:58:00,Leviatan,All Knights,All Knights,27.516666666667,14.2,"K'Sante,Udyr,Azir,Vi,Nocturne","Ashe,Rumble,Karma,Renata Glasc,Zac","Akali,Poppy,Orianna,Draven,Nautilus","Jax,Lillia,Neeko,Kalista,Rell",0,4,0,1,1,9,44425,57300,10,22,1,0,0,1,0
LJL/2024 Season/Spring Season_Week 4_1_1,16,2024-02-10 08:15:00,AXIZ CREST,Sengoku Gaming,AXIZ CREST,36.25,14.2,"Neeko,Varus,Ashe,Zac,Aatrox","Udyr,Karma,Nocturne,Xin Zhao,Orianna","K'Sante,Sejuani,Azir,Senna,Nautilus","Gnar,Rell,Taliyah,Ezreal,Hwei",4,2,2,0,8,5,69599,62675,21,14,1,0,1,1,0
LJL/2024 Season/Spring Season_Week 4_1_2,16,2024-02-10 09:14:00,Sengoku Gaming,AXIZ CREST,Sengoku Gaming,33.116666666667,14.2,"Udyr,Nocturne,Senna,Orianna,Corki","Neeko,Varus,Karma,Gnar,Zac","Aatrox,Rell,Azir,Caitlyn,Lux","K'Sante,Sejuani,Hwei,Ezreal,Blitzcrank",4,1,2,0,10,3,67559,54468,19,10,0,1,2,0,0
LJL/2024 Season/Spring Season_Week 4_2_1,16,2024-02-10 10:26:00,Burning Core Toyama,DetonatioN FocusMe,DetonatioN FocusMe,29.65,14.2,"Ashe,Caitlyn,Karma,Ezreal,Senna","Varus,Azir,Rell,Xayah,Tahm Kench","K'Sante,Lee Sin,LeBlanc,Aphelios,Milio","Gwen,Nocturne,Orianna,Lucian,Nami",1,3,0,1,3,9,49640,59360,9,17,1,0,0,1,0
LJL/2024 Season/Spring Season_Week 4_2_2,16,2024-02-10 11:17:00,DetonatioN FocusMe,Burning Core Toyama,DetonatioN FocusMe,26.7,14.2,"Varus,Tristana,Azir,Lee Sin,Viego","Ashe,Karma,Nocturne,Senna,Caitlyn","Aatrox,Poppy,Orianna,Jinx,Tahm Kench","K'Sante,Nautilus,Syndra,Aphelios,Braum",2,0,0,1,9,0,55977,45154,24,12,1,0,2,0,0
LJL/2024 Season/Spring Season_Week 4_3_1,16,2024-02-10 12:28:00,V3 Esports,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,26.716666666667,14.2,"Ashe,Hwei,Orianna,Vi,Xin Zhao","Neeko,Karma,Tristana,K'Sante,Jayce","Aatrox,Maokai,Azir,Varus,Nautilus","Rumble,Jarvan IV,Sylas,Senna,Tahm Kench",1,3,0,1,2,9,41487,57196,6,27,1,0,0,2,0
LJL/2024 Season/Spring Season_Week 4_3_2,16,2024-02-10 13:22:00,Fukuoka SoftBank HAWKS gaming,V3 Esports,Fukuoka SoftBank HAWKS gaming,23.6,14.2,"Karma,Nocturne,Hwei,Rell,Sejuani","Ashe,Neeko,Orianna,Senna,Varus","Akali,Maokai,Tristana,Xayah,Rakan","Rumble,Vi,Jayce,Kalista,Renata Glasc",3,0,1,0,11,0,51929,36727,16,7,1,0,2,0,0
LEC/2024 Season/Winter Playoffs_Round 1_5_1,15,2024-02-10 16:07:00,SK Gaming,Team Heretics,Team Heretics,31.083333333333,14.2,"Karma,Brand,Seraphine,Poppy,Ashe","Jax,Rumble,Renata Glasc,Hwei,Blitzcrank","Zac,Xin Zhao,Sylas,Kalista,Nautilus","K'Sante,Maokai,Azir,Varus,Braum",2,2,0,1,3,8,49900,59687,6,17,1,0,0,1,0
CBLOL/2024 Season/Split 1_Week 4_1_1,1,2024-02-10 16:13:00,Liberty,Los Grandes,Los Grandes,36.683333333333,14.2,"Vi,Rumble,Nocturne,Zac,Poppy","K'Sante,Sejuani,Senna,Renekton,Olaf","Aatrox,Maokai,Orianna,Kalista,Nautilus","Udyr,Rell,Azir,Varus,Ashe",3,3,1,1,2,10,59236,67654,8,14,0,1,0,1,0
LEC/2024 Season/Winter Playoffs_Round 1_5_2,15,2024-02-10 17:01:00,SK Gaming,Team Heretics,SK Gaming,38.616666666667,14.2,"Karma,Brand,Seraphine,Ashe,Nautilus","Jax,Rumble,Renata Glasc,Blitzcrank,Vi","Gnar,Maokai,Taliyah,Kalista,Rakan","K'Sante,Xin Zhao,Azir,Varus,Milio",4,2,3,0,11,0,76069,62551,13,6,1,0,4,0,0
CBLOL/2024 Season/Split 1_Week 4_2_1,1,2024-02-10 17:14:00,Fluxo,paiN Gaming,paiN Gaming,33.533333333333,14.2,"Ashe,Milio,Lucian,Poppy,Taliyah","Senna,Karma,Rumble,Gwen,Vi","Aatrox,Sejuani,Azir,Kalista,Rell","K'Sante,Maokai,Orianna,Caitlyn,Renata Glasc",1,4,0,2,3,11,54570,65907,8,20,1,0,0,4,0
LEC/2024 Season/Winter Playoffs_Round 1_5_3,15,2024-02-10 17:58:00,Team Heretics,SK Gaming,SK Gaming,30.183333333333,14.2,"Jax,Maokai,Renata Glasc,K'Sante,Alistar","Karma,Seraphine,Brand,Akali,Rumble","Gnar,Vi,Hwei,Kalista,Nautilus","Malphite,Poppy,Azir,Draven,Rell",1,3,0,2,3,9,49212,61917,6,15,0,1,0,2,0
CBLOL/2024 Season/Split 1_Week 4_3_1,1,2024-02-10 18:13:00,LOUD,RED Canids,LOUD,45.366666666667,14.2,"Ashe,Neeko,Karma,K'Sante,Udyr","Orianna,Kalista,Azir,Sejuani,Rumble","Jax,Maokai,LeBlanc,Lucian,Nami","Aatrox,Vi,Lissandra,Caitlyn,Milio",3,4,1,1,11,5,81345,76156,17,12,1,0,2,0,0
LEC/2024 Season/Winter Playoffs_Round 1_6_1,15,2024-02-10 18:53:00,MAD Lions KOI,GIANTX,MAD Lions KOI,23.116666666667,14.2,"Maokai,Xin Zhao,Kalista,Blitzcrank,Rell","Varus,Brand,Ivern,Zac,Taliyah","Gwen,Vi,Karma,Senna,Nautilus","K'Sante,Sejuani,Azir,Miss Fortune,Alistar",1,0,1,0,11,3,48215,35885,15,0,1,0,3,0,0
CBLOL/2024 Season/Split 1_Week 4_4_1,1,2024-02-10 19:20:00,FURIA,Vivo Keyd Stars,Vivo Keyd Stars,30.266666666667,14.2,"K'Sante,Azir,Orianna,Corki,Olaf","Pyke,Karma,Nilah,Poppy,Xin Zhao","Gnar,Maokai,Syndra,Udyr,Senna","Aatrox,Rell,Neeko,Kalista,Ashe",1,3,0,1,3,7,49630,58701,10,20,0,1,0,1,0
LEC/2024 Season/Winter Playoffs_Round 1_6_2,15,2024-02-10 19:34:00,MAD Lions KOI,GIANTX,MAD Lions KOI,27.65,14.2,"Maokai,Xin Zhao,Kalista,Blitzcrank,Hwei","Varus,Karma,Vi,Tahm Kench,Taliyah","Akali,Sejuani,Tristana,Senna,Braum","Rumble,Rell,Jayce,Jhin,Nautilus",2,2,1,0,9,3,56669,43687,22,7,1,0,2,0,0
CBLOL/2024 Season/Split 1_Week 4_5_1,1,2024-02-10 20:17:00,KaBuM! Esports,INTZ,KaBuM! Esports,29.533333333333,14.2,"Caitlyn,Vi,Orianna,Ashe,K'Sante","Lucian,Karma,Kalista,Corki,LeBlanc","Rumble,Trundle,Taliyah,Varus,Maokai","Olaf,Sejuani,Azir,Ezreal,Rell",3,2,1,0,9,5,57002,51915,15,9,0,1,1,0,0
LCS/2024 Season/Spring Season_Week 4_1_1,7,2024-02-10 21:08:00,NRG,Cloud9,Cloud9,31.016666666667,14.3,"Tristana,Orianna,Darius,Karma,Milio","Ivern,Ashe,Twisted Fate,Hwei,Akali","Udyr,Vi,Taliyah,Senna,Tahm Kench","K'Sante,Sejuani,Azir,Varus,Bard",2,3,0,2,2,7,51164,59433,8,16,0,1,0,1,0
LCS/2024 Season/Spring Season_Week 4_2_1,7,2024-02-10 22:01:00,Immortals,Dignitas,Dignitas,34.666666666667,14.3,"Vi,Senna,Renata Glasc,Taliyah,Sejuani","Orianna,Kalista,Varus,Nautilus,Maokai","Aatrox,Ivern,Hwei,Zeri,Leona","Yone,Rell,Sylas,Smolder,Rakan",3,1,0,1,2,8,56850,66762,11,15,0,1,0,1,0
LCS/2024 Season/Spring Season_Week 4_3_1,7,2024-02-10 22:53:00,100 Thieves,Team Liquid,100 Thieves,32.183333333333,14.3,"Udyr,Smolder,Ziggs,Nocturne,Ashe","Senna,Renata Glasc,Yone,Olaf,Gwen","Aatrox,Vi,Taliyah,Varus,Alistar","K'Sante,Sejuani,Orianna,Kalista,Taric",1,4,1,0,8,3,61589,53408,20,13,0,1,1,0,0
LCS/2024 Season/Spring Season_Week 4_4_1,7,2024-02-10 23:45:00,Shopify Rebellion,FlyQuest,Shopify Rebellion,29.25,14.3,"Ashe,Kalista,Karma,Olaf,Renata Glasc","Udyr,Maokai,Varus,Nocturne,Poppy","Aatrox,Wukong,Orianna,Xayah,Rakan","K'Sante,Vi,Azir,Smolder,Blitzcrank",3,1,1,0,10,3,58378,49524,21,6,1,0,3,0,0
LJL/2024 Season/Spring Season_Week 4_4_1,16,2024-02-11 08:15:00,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,27.383333333333,14.2,"Rumble,Lucian,Ashe,Aatrox,Gwen","Azir,Maokai,Neeko,LeBlanc,Jax","Zac,Wukong,Karma,Varus,Rakan","K'Sante,Lee Sin,Orianna,Senna,Yasuo",0,4,0,1,0,10,41100,56602,6,17,0,1,0,2,0
LJL/2024 Season/Spring Season_Week 4_4_2,16,2024-02-11 09:07:00,Fukuoka SoftBank HAWKS gaming,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,33.25,14.2,"Azir,Karma,Neeko,Milio,Zac","Ashe,Rumble,Maokai,Aatrox,Viktor","Gnar,Jarvan IV,Taliyah,Senna,Nautilus","Tristana,Poppy,Orianna,Varus,Rell",1,4,1,0,8,4,62362,53886,14,12,1,0,1,0,0
LJL/2024 Season/Spring Season_Week 4_5_1,16,2024-02-11 10:19:00,Sengoku Gaming,V3 Esports,Sengoku Gaming,39.433333333333,14.2,"Varus,Kalista,Orianna,Sylas,None","Ashe,Neeko,Karma,Nautilus,Lucian","Gnar,Rumble,Azir,Senna,Maokai","K'Sante,Sejuani,Hwei,Ezreal,Bard",3,3,0,2,10,5,72605,74042,12,20,0,1,3,1,0
LJL/2024 Season/Spring Season_Week 4_5_2,16,2024-02-11 11:22:00,V3 Esports,Sengoku Gaming,V3 Esports,23.983333333333,14.2,"Ashe,Hwei,Karma,Nautilus,Lee Sin","Kalista,Varus,Rumble,Tristana,Jayce","K'Sante,Maokai,Neeko,Ezreal,Alistar","Gwen,Vi,Orianna,Kai'Sa,Rell",2,1,1,0,8,1,47820,37907,16,2,1,0,1,0,0
LJL/2024 Season/Spring Season_Week 4_6_1,16,2024-02-11 12:27:00,AXIZ CREST,DetonatioN FocusMe,DetonatioN FocusMe,24.533333333333,14.2,"Neeko,Ashe,Darius,Lucian,Kalista","Senna,Karma,Varus,Ezreal,Jinx","Udyr,Nocturne,Galio,Aphelios,Rakan","K'Sante,Vi,Orianna,Xayah,Renata Glasc",0,4,0,1,2,8,38990,48378,4,11,0,1,0,1,0
LJL/2024 Season/Spring Season_Week 4_6_2,16,2024-02-11 13:13:00,DetonatioN FocusMe,AXIZ CREST,DetonatioN FocusMe,31.316666666667,14.2,"Varus,Nocturne,Senna,Ezreal,Xayah","Neeko,Ashe,Karma,Lucian,Renata Glasc","K'Sante,Poppy,Azir,Kalista,Pyke","Gnar,Xin Zhao,Hwei,Twisted Fate,Nautilus",4,1,2,0,9,4,65494,57201,22,17,0,1,2,0,0
LEC/2024 Season/Winter Playoffs_Round 4_1_1,15,2024-02-11 16:07:00,G2 Esports,Team BDS,G2 Esports,35.05,14.2,"Ashe,Renata Glasc,Darius,Jax,Blitzcrank","Draven,Maokai,Brand,Braum,Nautilus","Twisted Fate,Vi,Azir,Kalista,Taric","Rumble,Poppy,Orianna,Varus,Rell",2,3,3,0,10,2,70860,60225,9,8,0,1,2,0,0
CBLOL/2024 Season/Split 1_Week 4_6_1,1,2024-02-11 16:13:00,paiN Gaming,Vivo Keyd Stars,paiN Gaming,28.466666666667,14.2,"Orianna,Vi,Ashe,Gwen,Rell","Karma,Caitlyn,Milio,Poppy,Corki","K'Sante,Maokai,Taliyah,Lucian,Nami","Aatrox,Sejuani,Azir,Kalista,Nautilus",1,2,1,0,10,2,59347,44243,26,6,1,0,2,0,0
LEC/2024 Season/Winter Playoffs_Round 4_1_2,15,2024-02-11 17:01:00,Team BDS,G2 Esports,G2 Esports,31.666666666667,14.2,"Draven,LeBlanc,Twisted Fate,Hwei,Bel'Veth","Ashe,Azir,Maokai,Vi,Poppy","Gnar,Xin Zhao,Orianna,Varus,Blitzcrank","Yasuo,Lillia,K'Sante,Kalista,Braum",2,2,0,1,3,8,53410,62451,10,17,0,1,0,1,0
CBLOL/2024 Season/Split 1_Week 4_7_1,1,2024-02-11 17:04:00,FURIA,KaBuM! Esports,KaBuM! Esports,38.483333333333,14.2,"Corki,Ashe,Nocturne,Vi,Rell","Pyke,Karma,Orianna,K'Sante,Maokai","Rumble,Xin Zhao,Azir,Lucian,Milio","Aatrox,Sejuani,Taliyah,Varus,Nautilus",2,4,0,2,4,10,65369,73903,12,24,1,0,0,1,0
LEC/2024 Season/Winter Playoffs_Round 4_1_3,15,2024-02-11 17:50:00,G2 Esports,Team BDS,G2 Esports,28.583333333333,14.2,"Ashe,Renata Glasc,Poppy,Darius,Olaf","Draven,Maokai,Twisted Fate,Braum,Zac","K'Sante,Ivern,Hwei,Kalista,Leona","Jax,Brand,Azir,Varus,Nautilus",2,2,1,0,11,2,62017,50296,27,10,0,1,3,0,0
CBLOL/2024 Season/Split 1_Week 4_8_1,1,2024-02-11 18:03:00,RED Canids,Liberty,RED Canids,26.916666666667,14.2,"Maokai,Ashe,Orianna,Darius,Rell","Neeko,Lucian,Karma,Vi,Nocturne","K'Sante,Brand,Taliyah,Kalista,Nautilus","Olaf,Ivern,Azir,Varus,Leona",4,0,1,0,8,3,51203,44521,15,8,0,1,1,0,0
CBLOL/2024 Season/Split 1_Week 4_9_1,1,2024-02-11 18:50:00,Fluxo,INTZ,Fluxo,30.616666666667,14.2,"Caitlyn,Rell,Vi,Ashe,Olaf","Rumble,Karma,Lucian,Renata Glasc,Nautilus","K'Sante,Xin Zhao,Orianna,Kalista,Braum","Gnar,Sejuani,Azir,Varus,Maokai",3,2,1,0,10,2,60545,47086,17,2,1,0,2,0,0
CBLOL/2024 Season/Split 1_Week 4_10_1,1,2024-02-11 19:43:00,Los Grandes,LOUD,Los Grandes,34.316666666667,14.2,"Lucian,LeBlanc,Sejuani,Jax,Maokai","Ashe,Rumble,Azir,Vi,K'Sante","Kennen,Wukong,Karma,Xayah,Rakan","Aatrox,Poppy,Orianna,Kalista,Nautilus",2,3,1,0,9,3,64101,56120,15,6,0,1,1,0,0
LCS/2024 Season/Spring Season_Week 4_5_1,7,2024-02-11 21:08:00,100 Thieves,Cloud9,100 Thieves,46.033333333333,14.3,"Udyr,Orianna,Kalista,Lulu,Rakan","Senna,K'Sante,Poppy,Riven,Gwen","Aatrox,Vi,Taliyah,Varus,Milio","Olaf,Sejuani,Akali,Zeri,Bard",4,2,1,2,8,9,85200,86175,21,22,1,0,2,2,0
LCS/2024 Season/Spring Season_Week 4_6_1,7,2024-02-11 22:11:00,Dignitas,NRG,Dignitas,26.983333333333,14.3,"Senna,Kalista,Varus,Rell,Malphite","Vi,Karma,Rakan,Udyr,Kai'Sa","K'Sante,Ivern,Tristana,Xayah,Nautilus","Zac,Nocturne,Orianna,Smolder,Leona",4,0,1,0,9,1,54392,42197,14,4,1,0,2,0,0
LCS/2024 Season/Spring Season_Week 4_7_1,7,2024-02-11 22:56:00,Team Liquid,Shopify Rebellion,Team Liquid,26.416666666667,14.3,"Varus,Wukong,Sion,Zeri,Ezreal","Kalista,Ziggs,Udyr,Ashe,Tahm Kench","Rumble,Xin Zhao,Aurelion Sol,Senna,Nautilus","Aatrox,Vi,Orianna,Xayah,Rakan",4,0,1,0,9,1,52985,38988,16,3,1,0,2,0,0
LCS/2024 Season/Spring Season_Week 4_8_1,7,2024-02-11 23:41:00,FlyQuest,Immortals,FlyQuest,31.55,14.3,"Ivern,Varus,Senna,Aatrox,Gnar","Karma,Orianna,Olaf,Darius,Sejuani","Udyr,Viego,Azir,Kalista,Renata Glasc","K'Sante,Vi,Taliyah,Twisted Fate,Maokai",4,1,1,0,10,1,63034,51706,17,8,1,0,2,0,0
LCO/2024 Season/Split 1_Week 5_1_1,5,2024-02-12 07:09:00,Kanga Esports,MAMMOTH,Kanga Esports,33.15,14.2,"Kalista,Zoe,Yone,Akali,Corki","Karma,Varus,Poppy,Renata Glasc,None","Aatrox,Udyr,Azir,Ashe,Zilean","Zac,Lee Sin,Orianna,Xayah,Rakan",3,2,1,1,9,3,63545,58113,14,14,1,0,1,0,0
LCO/2024 Season/Split 1_Week 5_1_2,5,2024-02-12 08:11:00,MAMMOTH,Kanga Esports,MAMMOTH,39.15,14.2,"Jax,Varus,Lulu,Pyke,None","Kalista,Karma,Ashe,Corki,Zoe","Gnar,Jarvan IV,Akali,Caitlyn,Milio","Aatrox,Udyr,Azir,Aphelios,Senna",3,3,1,1,8,2,74415,69686,21,17,1,0,1,0,0
LCO/2024 Season/Split 1_Week 5_2_1,5,2024-02-12 09:29:00,Antic Esports,Team Bliss,Team Bliss,30.966666666667,14.2,"Karma,Varus,Lucian,Kindred,Nocturne","Ashe,Xin Zhao,Renata Glasc,Poppy,Vi","Aatrox,Maokai,Orianna,Senna,Tahm Kench","K'Sante,Brand,Akali,Xayah,Rakan",2,2,0,2,3,7,52113,58065,12,16,1,0,0,1,0
LCO/2024 Season/Split 1_Week 5_2_2,5,2024-02-12 10:22:00,Antic Esports,Team Bliss,Team Bliss,37.933333333333,14.2,"Karma,Varus,Lucian,Xayah,Kalista","Ashe,Xin Zhao,Renata Glasc,Senna,Seraphine","K'Sante,Maokai,Tristana,Ziggs,Bard","Ornn,Brand,Yone,Aphelios,Nautilus",0,5,0,2,4,11,68116,76532,20,23,0,1,0,3,0
LEC/2024 Season/Winter Playoffs_Round 2_3_1,15,2024-02-12 16:06:00,MAD Lions KOI,Team Vitality,MAD Lions KOI,27.1,14.2,"Kalista,K'Sante,Maokai,Ashe,Jax","Karma,Ivern,Brand,Neeko,Azir","Twisted Fate,Vi,Taliyah,Senna,Nautilus","Gwen,Rell,Akali,Varus,Sett",2,2,1,0,9,2,58013,46098,26,14,1,0,2,0,0
LEC/2024 Season/Winter Playoffs_Round 2_3_2,15,2024-02-12 17:28:00,MAD Lions KOI,Team Vitality,MAD Lions KOI,33.45,14.2,"K'Sante,Kalista,Maokai,Hwei,Orianna","Karma,Ivern,Senna,Twisted Fate,Tristana","Jayce,Brand,Kai'Sa,Varus,Renata Glasc","Akshan,Rell,LeBlanc,Xayah,Rakan",1,3,2,0,9,6,66403,57426,16,10,0,1,1,1,0
LEC/2024 Season/Winter Playoffs_Round 2_4_1,15,2024-02-12 18:06:00,SK Gaming,Fnatic,SK Gaming,43.1,14.2,"Brand,Varus,Poppy,Orianna,Gnar","Jax,Maokai,Kalista,Neeko,Akali","K'Sante,Rell,Azir,Xayah,Rakan","Aatrox,Vi,Hwei,Senna,Nautilus",3,4,2,1,10,3,80597,73228,30,17,1,0,2,0,0
LEC/2024 Season/Winter Playoffs_Round 2_4_2,15,2024-02-12 19:08:00,Fnatic,SK Gaming,Fnatic,26.166666666667,14.2,"Jax,Maokai,Draven,Orianna,Hwei","Brand,Varus,Kalista,K'Sante,LeBlanc","Zac,Xin Zhao,Karma,Ezreal,Ashe","Gnar,Rell,Azir,Senna,Nautilus",4,0,1,0,8,4,49397,44156,11,7,1,0,1,0,0
LEC/2024 Season/Winter Playoffs_Round 2_4_3,15,2024-02-12 19:51:00,SK Gaming,Fnatic,Fnatic,33.6,14.2,"Brand,Varus,Karma,Orianna,Hwei","Jax,Maokai,Kalista,Akali,K'Sante","Rumble,Rell,Twisted Fate,Draven,Renata Glasc","Ornn,Vi,Corki,Ezreal,Ashe",0,5,1,1,8,7,63934,68153,26,25,1,0,2,1,0
LCO/2024 Season/Split 1_Week 5_3_1,5,2024-02-13 07:07:00,Ground Zero Gaming,FURY Global,Ground Zero Gaming,24.616666666667,14.2,"Bel'Veth,Udyr,Milio,Xin Zhao,Viego","Ashe,Karma,Poppy,Twisted Fate,Maokai","K'Sante,Lillia,Hwei,Kalista,Renata Glasc","Gwen,Jarvan IV,Azir,Senna,Tahm Kench",3,0,1,0,9,3,51044,42984,17,7,0,1,2,0,0
LCO/2024 Season/Split 1_Week 5_3_2,5,2024-02-13 08:16:00,FURY Global,Ground Zero Gaming,Ground Zero Gaming,39.7,14.2,"Ashe,Kalista,Varus,Renata Glasc,Braum","Orianna,Karma,Milio,Gwen,Jax","Aatrox,Bel'Veth,Syndra,Aphelios,Nautilus","K'Sante,Brand,Jayce,Twisted Fate,Alistar",1,4,1,2,7,9,79939,83825,30,35,1,0,1,2,0
LCO/2024 Season/Split 1_Week 5_4_1,5,2024-02-13 09:42:00,Kanga Esports,Team Bliss,Team Bliss,25.65,14.2,"Yone,Akali,Brand,Lillia,Aatrox","Ashe,Karma,Jax,Riven,Rengar","Gnar,Udyr,Azir,Aphelios,Bard","K'Sante,Viego,Orianna,Varus,Nautilus",0,4,0,1,1,9,40567,54478,5,19,0,1,0,1,0
LCO/2024 Season/Split 1_Week 5_4_2,5,2024-02-13 10:29:00,Kanga Esports,Team Bliss,Team Bliss,21.85,14.2,"Yone,Akali,Brand,Lillia,Poppy","Ashe,Karma,Jax,Senna,Pyke","Aatrox,Udyr,Azir,Kalista,Maokai","K'Sante,Kindred,Orianna,Varus,Renata Glasc",1,2,0,1,1,11,35079,50912,7,21,0,1,0,3,0
LLA/2024 Season/Opening Season_Week 5_1_1,18,2024-02-13 22:06:00,Leviatan,Isurus,Isurus,23.9,14.3,"Aatrox,Tristana,Smolder,Nautilus,Rell","Kalista,Karma,Rumble,Maokai,Jarvan IV","K'Sante,Amumu,Azir,Ezreal,Ashe","Gnar,Vi,Taliyah,Varus,Senna",0,3,0,1,1,8,36963,51114,5,19,1,0,0,1,0
LLA/2024 Season/Opening Season_Week 5_1_2,18,2024-02-13 22:52:00,Isurus,Leviatan,Isurus,35.066666666667,14.3,"Kalista,Rell,Nocturne,Gnar,Azir","Rumble,Ashe,Smolder,Taliyah,Akali","K'Sante,Vi,Twisted Fate,Ezreal,Karma","Jax,Viego,Ahri,Lucian,Nami",2,3,1,0,11,3,68984,59128,18,10,1,0,3,0,0
LLA/2024 Season/Opening Season_Week 5_2_1,18,2024-02-13 23:54:00,INFINITY,Estral Esports,Estral Esports,26.1,14.3,"Kalista,Ashe,Karma,LeBlanc,Twisted Fate","Senna,Rumble,Varus,Gnar,Orianna","K'Sante,Wukong,Smolder,Aphelios,Renata Glasc","Yone,Vi,Taliyah,Draven,Pyke",0,4,0,1,0,9,39867,58804,5,19,0,1,0,2,0
LLA/2024 Season/Opening Season_Week 5_2_2,18,2024-02-14 00:40:00,INFINITY,Estral Esports,Estral Esports,27.05,14.3,"Kalista,Vi,Ashe,K'Sante,Malphite","Senna,Rumble,Varus,Gnar,Braum","Jayce,Xin Zhao,Aurelion Sol,Ezreal,Karma","Sion,Ivern,Tristana,Kai'Sa,Nautilus",0,4,0,1,1,9,43221,53954,7,14,0,1,0,1,0
LCO/2024 Season/Split 1_Week 5_5_1,5,2024-02-14 07:08:00,Antic Esports,ION Global Esports,Antic Esports,30.066666666667,14.2,"LeBlanc,Lucian,Varus,Nocturne,Vi","Karma,Ashe,Udyr,Xin Zhao,K'Sante","Gnar,Rell,Azir,Kalista,Nautilus","Irelia,Brand,Orianna,Jinx,Maokai",3,2,2,0,11,4,62885,51706,18,8,1,0,3,0,0
LCO/2024 Season/Split 1_Week 5_5_2,5,2024-02-14 08:00:00,Antic Esports,ION Global Esports,Antic Esports,34.65,14.2,"LeBlanc,Lucian,Varus,Nocturne,Vi","Karma,Ashe,Udyr,Gnar,Gwen","Aatrox,Rell,Azir,Kalista,Nautilus","K'Sante,Brand,Orianna,Xayah,Rakan",4,2,2,0,11,5,69068,62185,16,14,0,1,3,0,0
LCK/2024 Season/Spring Season_Week 4_1_1,3,2024-02-14 08:05:00,KT Rolster,Gen.G,KT Rolster,32.233333333333,14.2,"Maokai,Corki,Varus,Tristana,Yone","Orianna,Karma,Kalista,Vi,Viego","K'Sante,Lee Sin,Taliyah,Senna,Nautilus","Udyr,Xin Zhao,Azir,Lucian,Milio",3,1,1,0,8,3,63820,56516,23,11,0,1,2,0,0
LCK/2024 Season/Spring Season_Week 4_1_2,3,2024-02-14 08:59:00,Gen.G,KT Rolster,KT Rolster,29.566666666667,14.2,"Orianna,Vi,Taliyah,Tristana,Poppy","Kalista,Corki,Maokai,Udyr,Sejuani","Gwen,Jarvan IV,Karma,Lucian,Milio","K'Sante,Viego,Azir,Senna,Nautilus",1,4,0,1,0,10,47013,58443,5,15,0,1,0,1,0
LCO/2024 Season/Split 1_Week 5_6_1,5,2024-02-14 09:16:00,MAMMOTH,Dire Wolves,MAMMOTH,27.4,14.2,"Riven,Orianna,Xin Zhao,Lee Sin,None","Kalista,Karma,Varus,Caitlyn,Aphelios","Udyr,Kindred,Zoe,Ashe,Lissandra","Fiora,Jarvan IV,Syndra,Xayah,Rakan",4,0,1,0,8,3,55984,46992,22,10,1,0,1,0,0
LCO/2024 Season/Split 1_Week 5_6_2,5,2024-02-14 10:07:00,Dire Wolves,MAMMOTH,Dire Wolves,27.933333333333,14.2,"Kalista,Akali,Udyr,Vi,Zoe","Riven,Orianna,Aatrox,Jarvan IV,None","Yone,Sejuani,Karma,Lucian,Milio","Gnar,Lee Sin,LeBlanc,Varus,Ashe",2,2,1,0,11,2,55875,46846,22,9,1,0,3,0,0
